FID,STATION_NAME,LOCAL_TRIP_START_TIME,IMOS_SITE_CODE,NRS_TRIP_CODE,NRS_SAMPLE_CODE,UTC_TRIP_START_TIME,LATITUDE,LONGITUDE,MG_PER_M3,geom
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e0f,Maria Island,2014-08-21 11:50,NRSMAI,NRSMAI20140821,NRSMAI20140821_ZOOBIOWC,2014-08-21T01:50:00,-42.5967,148.2333,1.1505,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e0e,Maria Island,2014-09-16 09:20,NRSMAI,NRSMAI20140915,NRSMAI20140915_ZOOBIOWC,2014-09-15T23:20:00,-42.5967,148.2333,21.9346,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e0d,Maria Island,2014-10-30 09:27,NRSMAI,NRSMAI20141029,NRSMAI20141029_ZOOBIOWC,2014-10-29T22:27:00,-42.5967,148.2333,11.6698,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e0c,Maria Island,2014-11-28 09:30,NRSMAI,NRSMAI20141127,NRSMAI20141127_ZOOBIOWC,2014-11-27T22:30:00,-42.5967,148.2333,11.005,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e0b,Maria Island,2014-12-09 10:05,NRSMAI,NRSMAI20141208,NRSMAI20141208_ZOOBIOWC,2014-12-08T23:05:00,-42.5967,148.2333,4.1905,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e0a,Maria Island,2015-02-25 10:20,NRSMAI,NRSMAI20150224,NRSMAI20150224_ZOOBIOWC,2015-02-24T23:20:00,-42.5967,148.2333,4.5453,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e09,Maria Island,2015-03-13 09:33,NRSMAI,NRSMAI20150312,NRSMAI20150312_ZOOBIOWC,2015-03-12T22:33:00,-42.5967,148.2333,1.3768,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e08,Maria Island,2015-04-21 10:50,NRSMAI,NRSMAI20150421,NRSMAI20150421_ZOOBIOWC,2015-04-21T00:50:00,-42.5967,148.2333,11.9527,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e07,Maria Island,2015-05-26 10:35,NRSMAI,NRSMAI20150526,NRSMAI20150526_ZOOBIOWC,2015-05-26T00:35:00,-42.5967,148.2333,84.4143,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e06,Maria Island,2015-07-23 10:45,NRSMAI,NRSMAI20150723,NRSMAI20150723_ZOOBIOWC,2015-07-23T00:45:00,-42.5967,148.2333,2.0133,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e05,Maria Island,2015-08-12 09:35,NRSMAI,NRSMAI20150811,NRSMAI20150811_ZOOBIOWC,2015-08-11T23:35:00,-42.5967,148.2333,1.3674,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e04,Maria Island,2015-10-01 11:05,NRSMAI,NRSMAI20151001,NRSMAI20151001_ZOOBIOWC,2015-10-01T01:05:00,-42.5967,148.2333,26.876,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e03,Maria Island,2015-11-19 10:45,NRSMAI,NRSMAI20151118,NRSMAI20151118_ZOOBIOWC,2015-11-18T23:45:00,-42.5967,148.2333,24.5185,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e02,Maria Island,2015-12-17 09:35,NRSMAI,NRSMAI20151216,NRSMAI20151216_ZOOBIOWC,2015-12-16T22:35:00,-42.5967,148.2333,2.8291,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e01,Maria Island,2016-02-10 10:45,NRSMAI,NRSMAI20160209,NRSMAI20160209_ZOOBIOWC,2016-02-09T23:45:00,-42.5967,148.2333,4.2436,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e00,Maria Island,2016-03-04 10:15,NRSMAI,NRSMAI20160303,NRSMAI20160303_ZOOBIOWC,2016-03-03T23:15:00,-42.5967,148.2333,9.8121,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5dff,Maria Island,2016-03-22 10:11,NRSMAI,NRSMAI20160321,NRSMAI20160321_ZOOBIOWC,2016-03-21T23:11:00,-42.5967,148.2333,6.0825,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5dfe,Maria Island,2016-04-28 10:47,NRSMAI,NRSMAI20160428,NRSMAI20160428_ZOOBIOWC,2016-04-28T00:47:00,-42.5967,148.2333,13.5842,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5dfd,Maria Island,2016-05-31 09:45,NRSMAI,NRSMAI20160530,NRSMAI20160530_ZOOBIOWC,2016-05-30T23:45:00,-42.5967,148.2333,3.7862,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5dfc,Maria Island,2016-07-01 09:30,NRSMAI,NRSMAI20160630,NRSMAI20160630_ZOOBIOWC,2016-06-30T23:30:00,-42.5967,148.2333,0.4008,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5dfb,Maria Island,2016-07-21 09:30,NRSMAI,NRSMAI20160720,NRSMAI20160720_ZOOBIOWC,2016-07-20T23:30:00,-42.5967,148.2333,0.3253,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5dfa,Maria Island,2016-08-31 10:26,NRSMAI,NRSMAI20160831,NRSMAI20160831_ZOOBIOWC,2016-08-31T00:26:00,-42.5967,148.2333,2.8856,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5df9,Maria Island,2016-09-27 10:10,NRSMAI,NRSMAI20160927,NRSMAI20160927_ZOOBIOWC,2016-09-27T00:10:00,-42.5967,148.2333,10.4675,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5df8,Maria Island,2016-11-18 09:10,NRSMAI,NRSMAI20161117,NRSMAI20161117_ZOOBIOWC,2016-11-17T22:10:00,-42.5967,148.2333,5.677,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5df7,Maria Island,2017-01-05 09:45,NRSMAI,NRSMAI20170104,NRSMAI20170104_ZOOBIOWC,2017-01-04T22:45:00,-42.5967,148.2333,10.9249,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5df6,Maria Island,2017-02-24 08:50,NRSMAI,NRSMAI20170223,NRSMAI20170223_ZOOBIOWC,2017-02-23T21:50:00,-42.5967,148.2333,17.2855,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5df5,Maria Island,2017-03-24 09:30,NRSMAI,NRSMAI20170323,NRSMAI20170323_ZOOBIOWC,2017-03-23T22:30:00,-42.5967,148.2333,8.8832,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5df4,Maria Island,2017-04-12 10:15,NRSMAI,NRSMAI20170412,NRSMAI20170412_ZOOBIOWC,2017-04-12T00:15:00,-42.5967,148.2333,10.2506,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5df3,Maria Island,2017-06-02 09:00,NRSMAI,NRSMAI20170601,NRSMAI20170601_ZOOBIOWC,2017-06-01T23:00:00,-42.5967,148.2333,11.7311,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5df2,Maria Island,2017-06-27 09:25,NRSMAI,NRSMAI20170626,NRSMAI20170626_ZOOBIOWC,2017-06-26T23:25:00,-42.5967,148.2333,0.7497,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5df1,Maria Island,2017-08-01 10:01,NRSMAI,NRSMAI20170801,NRSMAI20170801_ZOOBIOWC,2017-08-01T00:01:00,-42.5967,148.2333,13.3484,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5df0,Maria Island,2017-09-22 09:15,NRSMAI,NRSMAI20170921,NRSMAI20170921_ZOOBIOWC,2017-09-21T23:15:00,-42.5967,148.2333,14.2537,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5def,Maria Island,2017-10-16 09:50,NRSMAI,NRSMAI20171015,NRSMAI20171015_ZOOBIOWC,2017-10-15T22:50:00,-42.5967,148.2333,18.2427,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5dee,Maria Island,2017-11-24 09:50,NRSMAI,NRSMAI20171123,NRSMAI20171123_ZOOBIOWC,2017-11-23T22:50:00,-42.5967,148.2333,14.2396,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5ded,Maria Island,2017-12-18 09:40,NRSMAI,NRSMAI20171217,NRSMAI20171217_ZOOBIOWC,2017-12-17T22:40:00,-42.5967,148.2333,13.9802,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5dec,Maria Island,2018-01-17 10:30,NRSMAI,NRSMAI20180116,NRSMAI20180116_ZOOBIOWC,2018-01-16T23:30:00,-42.5967,148.2333,51.0078,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5deb,Maria Island,2018-03-02 09:30,NRSMAI,NRSMAI20180301,NRSMAI20180301_ZOOBIOWC,2018-03-01T22:30:00,-42.5967,148.2333,28.7338,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5dea,Maria Island,2018-03-16 08:45,NRSMAI,NRSMAI20180315,NRSMAI20180315_ZOOBIOWC,2018-03-15T21:45:00,-42.5967,148.2333,23.3397,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5de9,Maria Island,2018-04-19 09:30,NRSMAI,NRSMAI20180418,NRSMAI20180418_ZOOBIOWC,2018-04-18T23:30:00,-42.5967,148.2333,21.1189,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5de8,Maria Island,2018-06-06 09:30,NRSMAI,NRSMAI20180605,NRSMAI20180605_ZOOBIOWC,2018-06-05T23:30:00,-42.5967,148.2333,17.1063,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5de7,Maria Island,2018-06-28 09:00,NRSMAI,NRSMAI20180627,NRSMAI20180627_ZOOBIOWC,2018-06-27T23:00:00,-42.5967,148.2333,7.0632,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5de6,Maria Island,2018-07-12 08:40,NRSMAI,NRSMAI20180711,NRSMAI20180711_ZOOBIOWC,2018-07-11T22:40:00,-42.5967,148.2333,6.2711,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5de5,Maria Island,2018-09-20 09:50,NRSMAI,NRSMAI20180919,NRSMAI20180919_ZOOBIOWC,2018-09-19T23:50:00,-42.5967,148.2333,12.2592,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5de4,Maria Island,2018-10-19 08:45,NRSMAI,NRSMAI20181018,NRSMAI20181018_ZOOBIOWC,2018-10-18T21:45:00,-42.5967,148.2333,3.5033,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5de3,Maria Island,2018-12-05 09:10,NRSMAI,NRSMAI20181204,NRSMAI20181204_ZOOBIOWC,2018-12-04T22:10:00,-42.5967,148.2333,18.1143,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5de2,Maria Island,2019-01-07 08:50,NRSMAI,NRSMAI20190106,NRSMAI20190106_ZOOBIOWC,2019-01-06T21:50:00,-42.5967,148.2333,18.4375,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5de1,Ningaloo,2010-11-08 15:00,NRSNIN,NRSNIN20101108,NRSNIN20101108_ZOOBIOWC,2010-11-08T07:00:00,-21.99,113.779,33.1565,POINT (113.779 -21.99)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5de0,Ningaloo,2011-02-09 10:15,NRSNIN,NRSNIN20110209,NRSNIN20110209_ZOOBIOWC,2011-02-09T02:15:00,-21.99,113.779,59.3111,POINT (113.779 -21.99)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5ddf,Ningaloo,2011-05-01 08:24,NRSNIN,NRSNIN20110501,NRSNIN20110501_ZOOBIOWC,2011-05-01T00:24:00,-21.99,113.779,15.2627,POINT (113.779 -21.99)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5dde,Ningaloo,2011-07-06 11:04,NRSNIN,NRSNIN20110706,NRSNIN20110706_ZOOBIOWC,2011-07-06T03:04:00,-21.99,113.779,10.227,POINT (113.779 -21.99)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5ddd,Ningaloo,2011-11-07 10:00,NRSNIN,NRSNIN20111107,NRSNIN20111107_ZOOBIOWC,2011-11-07T02:00:00,-21.99,113.779,18.3606,POINT (113.779 -21.99)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5ddc,Ningaloo,2012-02-26 09:54,NRSNIN,NRSNIN20120226,NRSNIN20120226_ZOOBIOWC,2012-02-26T01:54:00,-21.99,113.779,26.2536,POINT (113.779 -21.99)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5ddb,Ningaloo,2012-05-09 10:50,NRSNIN,NRSNIN20120509,NRSNIN20120509_ZOOBIOWC,2012-05-09T02:50:00,-21.99,113.779,25.8434,POINT (113.779 -21.99)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5dda,Ningaloo,2012-08-27 08:05,NRSNIN,NRSNIN20120827,NRSNIN20120827_ZOOBIOWC,2012-08-27T00:05:00,-21.99,113.779,20.4399,POINT (113.779 -21.99)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5dd9,Ningaloo,2012-11-07 12:00,NRSNIN,NRSNIN20121107,NRSNIN20121107_ZOOBIOWC,2012-11-07T04:00:00,-21.99,113.779,8.1901,POINT (113.779 -21.99)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5dd8,Ningaloo,2013-02-09 09:22,NRSNIN,NRSNIN20130209,NRSNIN20130209_ZOOBIOWC,2013-02-09T01:22:00,-21.99,113.779,49.5226,POINT (113.779 -21.99)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5dd7,Ningaloo,2013-05-09 10:20,NRSNIN,NRSNIN20130509,NRSNIN20130509_ZOOBIOWC,2013-05-09T02:20:00,-21.99,113.779,13.1692,POINT (113.779 -21.99)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5dd6,Ningaloo,2013-08-06 14:03,NRSNIN,NRSNIN20130806,NRSNIN20130806_ZOOBIOWC,2013-08-06T06:03:00,-21.99,113.779,26.5082,POINT (113.779 -21.99)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5dd5,North Stradbroke,2008-09-29 10:30,NRSNSI,NRSNSI20080929,NRSNSI20080929_ZOOBIOWC,2008-09-29T00:30:00,-27.345,153.562,13.0201,POINT (153.562 -27.345)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5dd4,North Stradbroke,2008-10-30 10:30,NRSNSI,NRSNSI20081030,NRSNSI20081030_ZOOBIOWC,2008-10-30T00:30:00,-27.345,153.562,12.3643,POINT (153.562 -27.345)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5dd3,North Stradbroke,2008-11-19 10:30,NRSNSI,NRSNSI20081119,NRSNSI20081119_ZOOBIOWC,2008-11-19T00:30:00,-27.345,153.562,7.2784,POINT (153.562 -27.345)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5dd2,North Stradbroke,2008-12-17 11:00,NRSNSI,NRSNSI20081217,NRSNSI20081217_ZOOBIOWC,2008-12-17T01:00:00,-27.345,153.562,32.9135,POINT (153.562 -27.345)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5dd1,North Stradbroke,2009-01-14 10:30,NRSNSI,NRSNSI20090114,NRSNSI20090114_ZOOBIOWC,2009-01-14T00:30:00,-27.345,153.562,18.8839,POINT (153.562 -27.345)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5dd0,North Stradbroke,2009-02-18 10:30,NRSNSI,NRSNSI20090218,NRSNSI20090218_ZOOBIOWC,2009-02-18T00:30:00,-27.345,153.562,16.2606,POINT (153.562 -27.345)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5dcf,North Stradbroke,2009-03-18 10:30,NRSNSI,NRSNSI20090318,NRSNSI20090318_ZOOBIOWC,2009-03-18T00:30:00,-27.345,153.562,10.9561,POINT (153.562 -27.345)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5dce,North Stradbroke,2009-04-16 10:30,NRSNSI,NRSNSI20090416,NRSNSI20090416_ZOOBIOWC,2009-04-16T00:30:00,-27.345,153.562,10.146,POINT (153.562 -27.345)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5dcd,North Stradbroke,2009-05-27 12:03,NRSNSI,NRSNSI20090527,NRSNSI20090527_ZOOBIOWC,2009-05-27T02:03:00,-27.345,153.562,11.059,POINT (153.562 -27.345)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5dcc,North Stradbroke,2009-06-18 13:30,NRSNSI,NRSNSI20090618,NRSNSI20090618_ZOOBIOWC,2009-06-18T03:30:00,-27.345,153.562,23.5454,POINT (153.562 -27.345)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5dcb,North Stradbroke,2009-07-20 11:07,NRSNSI,NRSNSI20090720,NRSNSI20090720_ZOOBIOWC,2009-07-20T01:07:00,-27.345,153.562,45.985,POINT (153.562 -27.345)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5dca,North Stradbroke,2009-08-20 08:45,NRSNSI,NRSNSI20090819,NRSNSI20090819_ZOOBIOWC,2009-08-19T22:45:00,-27.345,153.562,52.6847,POINT (153.562 -27.345)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5dc9,North Stradbroke,2009-09-17 08:30,NRSNSI,NRSNSI20090916,NRSNSI20090916_ZOOBIOWC,2009-09-16T22:30:00,-27.345,153.562,15.2255,POINT (153.562 -27.345)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5dc8,North Stradbroke,2009-10-07 09:07,NRSNSI,NRSNSI20091006,NRSNSI20091006_ZOOBIOWC,2009-10-06T23:07:00,-27.345,153.562,38.4237,POINT (153.562 -27.345)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5dc7,North Stradbroke,2009-10-15 10:10,NRSNSI,NRSNSI20091015,NRSNSI20091015_ZOOBIOWC,2009-10-15T00:10:00,-27.345,153.562,29.1457,POINT (153.562 -27.345)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5dc6,North Stradbroke,2009-10-22 09:20,NRSNSI,NRSNSI20091021,NRSNSI20091021_ZOOBIOWC,2009-10-21T23:20:00,-27.345,153.562,19.1025,POINT (153.562 -27.345)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5dc5,North Stradbroke,2009-11-02 09:02,NRSNSI,NRSNSI20091101,NRSNSI20091101_ZOOBIOWC,2009-11-01T23:02:00,-27.345,153.562,15.2255,POINT (153.562 -27.345)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5dc4,North Stradbroke,2009-11-16 08:20,NRSNSI,NRSNSI20091115,NRSNSI20091115_ZOOBIOWC,2009-11-15T22:20:00,-27.345,153.562,31.3189,POINT (153.562 -27.345)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5dc3,North Stradbroke,2009-12-16 09:00,NRSNSI,NRSNSI20091215,NRSNSI20091215_ZOOBIOWC,2009-12-15T23:00:00,-27.345,153.562,25.5836,POINT (153.562 -27.345)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5dc2,North Stradbroke,2010-01-22 09:50,NRSNSI,NRSNSI20100121,NRSNSI20100121_ZOOBIOWC,2010-01-21T23:50:00,-27.345,153.562,33.6465,POINT (153.562 -27.345)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5dc1,North Stradbroke,2010-02-15 09:30,NRSNSI,NRSNSI20100214,NRSNSI20100214_ZOOBIOWC,2010-02-14T23:30:00,-27.345,153.562,38.3787,POINT (153.562 -27.345)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5dc0,North Stradbroke,2010-03-23 09:15,NRSNSI,NRSNSI20100322,NRSNSI20100322_ZOOBIOWC,2010-03-22T23:15:00,-27.345,153.562,41.8893,POINT (153.562 -27.345)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5dbf,North Stradbroke,2010-04-12 08:35,NRSNSI,NRSNSI20100411,NRSNSI20100411_ZOOBIOWC,2010-04-11T22:35:00,-27.345,153.562,17.1544,POINT (153.562 -27.345)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5dbe,North Stradbroke,2010-05-21 08:21,NRSNSI,NRSNSI20100520,NRSNSI20100520_ZOOBIOWC,2010-05-20T22:21:00,-27.345,153.562,15.907,POINT (153.562 -27.345)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5dbd,North Stradbroke,2010-06-18 12:30,NRSNSI,NRSNSI20100618,NRSNSI20100618_ZOOBIOWC,2010-06-18T02:30:00,-27.345,153.562,21.7387,POINT (153.562 -27.345)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5dbc,North Stradbroke,2010-07-12 08:45,NRSNSI,NRSNSI20100711,NRSNSI20100711_ZOOBIOWC,2010-07-11T22:45:00,-27.345,153.562,18.4146,POINT (153.562 -27.345)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5dbb,North Stradbroke,2010-08-18 08:25,NRSNSI,NRSNSI20100817,NRSNSI20100817_ZOOBIOWC,2010-08-17T22:25:00,-27.345,153.562,17.7652,POINT (153.562 -27.345)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5dba,North Stradbroke,2010-09-16 12:45,NRSNSI,NRSNSI20100916,NRSNSI20100916_ZOOBIOWC,2010-09-16T02:45:00,-27.345,153.562,13.5023,POINT (153.562 -27.345)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5db9,North Stradbroke,2010-10-18 10:00,NRSNSI,NRSNSI20101018,NRSNSI20101018_ZOOBIOWC,2010-10-18T00:00:00,-27.345,153.562,25.1464,POINT (153.562 -27.345)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5db8,North Stradbroke,2010-11-16 09:30,NRSNSI,NRSNSI20101115,NRSNSI20101115_ZOOBIOWC,2010-11-15T23:30:00,-27.345,153.562,32.592,POINT (153.562 -27.345)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5db7,North Stradbroke,2010-12-16 08:30,NRSNSI,NRSNSI20101215,NRSNSI20101215_ZOOBIOWC,2010-12-15T22:30:00,-27.345,153.562,12.0042,POINT (153.562 -27.345)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5db6,North Stradbroke,2011-01-19 10:00,NRSNSI,NRSNSI20110119,NRSNSI20110119_ZOOBIOWC,2011-01-19T00:00:00,-27.345,153.562,13.663,POINT (153.562 -27.345)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5db5,North Stradbroke,2011-02-21 09:40,NRSNSI,NRSNSI20110220,NRSNSI20110220_ZOOBIOWC,2011-02-20T23:40:00,-27.345,153.562,7.1305,POINT (153.562 -27.345)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5db4,North Stradbroke,2011-03-23 10:20,NRSNSI,NRSNSI20110323,NRSNSI20110323_ZOOBIOWC,2011-03-23T00:20:00,-27.345,153.562,6.1789,POINT (153.562 -27.345)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5db3,North Stradbroke,2011-04-13 09:25,NRSNSI,NRSNSI20110412,NRSNSI20110412_ZOOBIOWC,2011-04-12T23:25:00,-27.345,153.562,9.8374,POINT (153.562 -27.345)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5db2,North Stradbroke,2011-06-06 10:00,NRSNSI,NRSNSI20110606,NRSNSI20110606_ZOOBIOWC,2011-06-06T00:00:00,-27.345,153.562,5.5809,POINT (153.562 -27.345)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5db1,North Stradbroke,2011-06-23 10:25,NRSNSI,NRSNSI20110623,NRSNSI20110623_ZOOBIOWC,2011-06-23T00:25:00,-27.345,153.562,6.539,POINT (153.562 -27.345)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5db0,North Stradbroke,2011-07-28 09:30,NRSNSI,NRSNSI20110727,NRSNSI20110727_ZOOBIOWC,2011-07-27T23:30:00,-27.345,153.562,6.3525,POINT (153.562 -27.345)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5daf,North Stradbroke,2011-08-16 10:00,NRSNSI,NRSNSI20110816,NRSNSI20110816_ZOOBIOWC,2011-08-16T00:00:00,-27.345,153.562,16.5371,POINT (153.562 -27.345)
